X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
16.0595888888889,38.5132666666667,train,0.002344163690596752,89.70056962635911,0.9170847993797436
16.097375,38.4485472222222,train,0.001909942679619694,71.42433694166714,0.8684954169267491
16.1787388888889,38.498475,train,4.3357525931057855E-4,18.005127701623824,0.369055508190566
16.177025,38.4635361111111,train,5.809798439763967E-4,22.93570838756884,0.46049779835297067
16.1069861111111,38.5288305555556,train,0.001989819929115135,75.53291191073926,0.8791926364022458
15.8949,38.4256888888889,train,6.391062160347656E-4,24.56994579025204,0.4927997625457855
15.9751361111111,38.3621361111111,train,0.002495179791979383,97.74540029433143,0.9293730866489512
15.9974694444444,38.3034083333333,train,0.0015350469020226707,57.1138041789303,0.8041692838752261
15.9792666666667,38.2955972222222,train,0.0014648262709901464,54.09982824391817,0.7890042619207989
15.9689833333333,38.409725,train,0.0019561174375107896,73.35824866130014,0.8747895976322027
16.0769916666667,38.4060861111111,train,0.001729050095901924,65.25586709390234,0.8406372265286084
15.9744666666667,38.2434361111111,train,4.883716208956515E-4,19.615110815657463,0.4047306543544198
15.9357777777778,38.5540361111111,train,0.002151327131237218,80.70972846034581,0.8982369960421399
15.9784138888889,38.4881916666667,train,0.0014564127217908843,53.807369439691456,0.7871101948249177
15.7454694444444,38.100525,train,7.501681084162658E-4,27.41961007773641,0.5492388805503494
16.2213055555556,39.1351194444444,train,3.7896577621548055E-4,15.945016188954135,0.33137504628988035
16.2561472222222,39.2889638888889,train,0.001041134218099962,38.15171939518864,0.6690797121551775
16.261825,39.1243333333333,train,0.0011911630730821808,42.78511618595776,0.7178273725887656
16.2480944444444,39.1678638888889,train,2.4147453938023312E-4,10.840830167904382,0.2262378667586653
15.9336166666667,38.3737777777778,train,0.0017706663265355514,67.18628493630294,0.8475282950741609
15.9373027777778,38.4835611111111,train,9.482911524376132E-4,34.751933693903425,0.6347821262664171
16.0946722222222,38.4165583333333,train,0.0015470738083628488,57.57740059425975,0.8066550718453822
16.0682444444444,38.4006972222222,train,0.0019136734213426037,71.61565456207016,0.8690155042409751
15.9418083333333,38.3133583333333,train,0.0020132511204331953,76.33432209899216,0.8821622159781387
16.0786222222222,38.3546472222222,train,0.0011795999180752022,42.58458192684285,0.7143402966066335
15.9303916666667,38.3493444444444,train,0.0022453838558299647,84.66371157529468,0.907912342486801
16.0474222222222,38.4498222222222,train,0.0024617641009199113,94.5167810599714,0.9268212596772838
16.0108722222222,38.4110722222222,train,0.0025084298356421605,99.99958773662941,0.930360128098232
15.9566333333333,38.425,train,0.0015075043432641764,55.741098393697186,0.7983555694432504
16.4665777777778,38.4166861111111,train,0.0019937066971892977,75.66586215072766,0.8796903577381626
15.6789388888889,38.243675,train,8.011909730157643E-4,29.157001863851324,0.5730180334425024
15.6788027777778,38.1026833333333,train,6.366630931575352E-4,24.444357466263266,0.4914818433299242
16.0281944444444,38.5254722222222,train,0.002349746584967408,90.16943478189235,0.9175750373062521
16.2959888888889,38.2716083333333,train,7.535556423611515E-4,27.517797545859437,0.5508578900748744
16.4690222222222,38.4160722222222,train,0.002432690069447379,93.0486899877144,0.9245260953255701
15.7173583333333,38.2520333333333,train,0.001369823157927783,50.26665527759027,0.7666011316065058
